Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
right_leg_link_1,-0.0129819085295125,-0.00228500435172159,0.000908026149630287,0,0,0,0.047405027669223,7.27334637836052E-06,5.51374282894465E-08,1.90980207222024E-07,1.32375639686867E-05,-1.50339397226118E-09,1.18495804679192E-05,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_1.STL,,FR04-HC110-1;AX-12-18-A-13,Origin_joint_9,Axis_joint_9,joint_9,continuous,-0.016,-0.053500000000001,0,0,0,0,torso_link,0,0,1,,,,,,,,,,,,0
right_leg_link_2,-0.0130339683821673,-0.0436380731762434,-0.000505151739104454,0,0,0,0.0891171757796175,2.07420488419902E-05,1.89476813249684E-07,-1.92483601194145E-07,1.89661820142661E-05,-7.78205227092188E-08,1.90005912983823E-05,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_2.STL,,FR04-SC110-1;AX-12-18-A-19;AX-12-18-A-17,Origin_joint_11,Axis_joint_11,joint_11,continuous,0,-0.0417999999999986,0,0,0,0,right_leg_link_1,1,0,0,,,,,,,,,,,,0
right_leg_link_3,0.0139999999999992,0.033556383206639,0.0151934897642461,0,0,0,0.00701486534628872,5.15587753735927E-06,-9.00165382899836E-20,-3.30620381817111E-20,3.83307916350282E-06,-4.239878651166E-07,7.34905050588703E-06,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_3.STL,,FR04-H120-1,Origin_joint_13,Axis_joint_13,joint_13,continuous,0,-0.0744000000000003,-0.0145000000000005,0,0,3.14159265358979,right_leg_link_2,1,0,0,,,,,,,,,,,,0
right_leg_link_4,-0.0133946384168481,0.0211528090768009,0.0129875072823341,0,0,0,0.0873984262026252,2.17378173151335E-05,7.44129954413438E-20,-2.01292818032277E-07,2.20790808773904E-05,1.82242487051719E-07,1.31204837284324E-05,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_4.STL,,FR04-X101-1;AX-12-18-A-22;AX-12-18-A-20,Origin_joint_15,Axis_joint_15,joint_15,continuous,0,0.075,0.0145000000000001,-1.5707963267949,0,3.14159265358979,right_leg_link_3,1,0,0,,,,,,,,,,,,0
right_leg_link_5,0.000199999992457622,-0.0271016298640742,0.00578156165290535,0,0,0,0.0145032303847989,5.46558889534126E-06,6.68157031602894E-17,6.34574782773684E-16,1.36797822725631E-05,6.23592035879265E-15,9.5394877425859E-06,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/right_leg_link_5.STL,,FR04-H101-1;FR04-E160-1,Origin_joint_17,Axis_joint_17,joint_17,continuous,-0.0138000000000001,0,-9.99999999997669E-05,1.5707963267949,0,-1.5707963267949,right_leg_link_4,1,0,0,,,,,,,,,,,,0
left_leg_link_1,-0.0129819085295124,-0.00234002672831651,-0.000908026149630273,0,0,0,0.047405027669223,7.27334637836052E-06,3.45122066688675E-08,-1.90980207222008E-07,1.32375639686867E-05,-1.50339397226349E-09,1.18495804679192E-05,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_1.STL,,FR04-HC110-2;AX-12-18-A-11,Origin_joint_10,Axis_joint_10,joint_10,continuous,0.016,-0.0535000000000007,0,3.14159265358979,0,-3.14159265358979,torso_link,0,0,1,,,,,,,,,,,,0
left_leg_link_2,0.0130339683821149,-0.043667341802208,-0.000534420365074492,0,0,0,0.0891171757796175,2.07420488419902E-05,-1.92483601194348E-07,1.89476813249889E-07,1.89661820142661E-05,-7.78205227092397E-08,1.90005912983823E-05,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_2.STL,,FR04-SC110-2;AX-12-18-A-18;AX-12-18-A-16,Origin_joint_12,Axis_joint_12,joint_12,continuous,0,-0.0418000000000006,0,3.14159265358979,0,-3.14159265358979,left_leg_link_1,1,0,0,,,,,,,,,,,,0
left_leg_link_3,-0.0140000000000142,0.033556383206639,0.0151934897642235,0,0,0,0.00701486534628871,5.15587753735929E-06,2.99562289489244E-19,-2.1110001328095E-18,3.83307916350282E-06,-4.23987865116591E-07,7.34905050588705E-06,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_3.STL,,FR04-H120-2,Origin_joint_14,Axis_joint_14,joint_14,continuous,0,-0.0744,-0.0145000000000106,0,0,3.14159265358979,left_leg_link_2,1,0,0,,,,,,,,,,,,0
left_leg_link_4,0.0134244826302436,0.021122964863385,0.0129875072823341,0,0,0,0.0873984262026251,2.17378173151335E-05,-2.48925726536309E-19,1.80667596411541E-07,2.20790808773904E-05,2.02867708672486E-07,1.31204837284324E-05,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_4.STL,,FR04-X101-2;AX-12-18-A-23;AX-12-18-A-21,Origin_joint_16,Axis_joint_16,joint_16,continuous,0,0.075,0.0144999999999907,-1.5707963267949,0,-3.14159265358979,left_leg_link_3,1,0,0,,,,,,,,,,,,0
left_leg_link_5,-0.00019999999247397,0.0271016298640752,-0.00578156174805474,0,0,0,0.014503230384799,5.46558889534131E-06,6.68357630858769E-17,-6.35559273029705E-16,1.36797822725632E-05,-6.23589201054541E-15,9.53948774258595E-06,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloidgp_cfg3/meshes/left_leg_link_5.STL,,FR04-H101-2;FR04-E160-2,Origin_joint_18,Axis_joint_18,joint_18,continuous,0.0137999999999867,0,-9.9999999999989E-05,-1.5707963267949,0,1.5707963267949,left_leg_link_4,1,0,0,,,,,,,,,,,,0
